carat,cut,color,clarity,depth,table,price,x,y,z
0.5,Ideal,D,SI1,59.9,60.0,1764,5.15,5.13,3.08
0.54,Ideal,E,VS2,62.4,56.0,1765,5.23,5.19,3.25
0.51,Ideal,F,VS1,60.2,56.0,1765,5.22,5.24,3.15
0.5,Ideal,G,VVS2,62.1,57.0,1766,5.06,5.09,3.15
0.5,Ideal,G,VVS2,61.8,54.0,1766,5.11,5.15,3.17
0.51,Ideal,H,VVS1,62.2,56.0,1766,5.12,5.14,3.19
0.6,Ideal,H,SI1,61.4,55.0,1766,5.46,5.49,3.36
0.55,Ideal,E,VS2,59.3,57.0,1767,5.43,5.39,3.21
0.51,Ideal,D,VS2,60.5,56.0,1767,5.21,5.2,3.15
0.52,Ideal,H,VVS1,62.1,53.8,1767,5.17,5.19,3.21
0.52,Ideal,F,VS1,62.1,56.0,1767,5.14,5.2,3.2
0.7,Ideal,J,SI2,61.4,55.0,1767,5.72,5.75,3.52
0.52,Ideal,E,VS2,61.0,57.0,1767,5.21,5.19,3.17
0.52,Ideal,E,VS2,61.3,55.0,1767,5.22,5.19,3.19
0.52,Ideal,E,VS2,61.5,56.0,1767,5.17,5.14,3.17
0.55,Ideal,D,VS2,61.0,56.0,1768,5.31,5.28,3.23
0.5,Ideal,E,VS2,60.8,55.0,1768,5.19,5.16,3.15
0.5,Ideal,E,VS2,60.8,57.0,1768,5.16,5.13,3.13
0.53,Ideal,G,VS2,61.6,57.0,1769,5.15,5.2,3.19
0.51,Ideal,D,VS2,60.8,57.0,1769,5.18,5.21,3.16
0.53,Ideal,E,SI1,60.9,57.0,1769,5.21,5.24,3.18
0.56,Ideal,H,VS1,61.8,55.0,1770,5.29,5.33,3.28
0.58,Ideal,F,VS1,61.9,54.0,1772,5.33,5.37,3.31
0.54,Ideal,F,VS1,60.9,57.0,1772,5.21,5.26,3.19
0.53,Ideal,E,VS1,60.4,57.0,1772,5.27,5.26,3.18
0.6,Ideal,H,VS1,62.0,53.0,1772,5.44,5.46,3.38
0.53,Ideal,G,VS1,61.6,55.7,1772,5.21,5.24,3.22
0.56,Ideal,E,VS1,61.6,56.0,1773,5.26,5.32,3.26
0.52,Ideal,D,VS2,61.0,57.0,1774,5.18,5.21,3.17
0.52,Ideal,D,VS2,62.1,57.0,1774,5.13,5.17,3.2
0.54,Ideal,H,VVS1,61.9,54.0,1774,5.22,5.25,3.24
0.59,Ideal,G,VS2,62.1,57.0,1774,5.36,5.39,3.34
0.54,Ideal,E,VS2,61.6,56.0,1774,5.24,5.28,3.24
0.54,Ideal,F,VS1,61.1,57.0,1774,5.28,5.3,3.23
0.6,Ideal,D,SI1,61.1,57.0,1774,5.39,5.51,3.33
0.53,Ideal,H,VVS1,62.2,56.0,1775,5.16,5.2,3.22
0.58,Ideal,F,SI2,60.9,56.0,1776,5.42,5.39,3.29
0.51,Ideal,H,VVS1,61.8,55.0,1776,5.15,5.18,3.19
0.51,Ideal,H,VVS1,61.4,55.0,1776,5.13,5.16,3.16
0.53,Ideal,E,VS2,62.8,57.0,1776,5.19,5.16,3.25
0.54,Ideal,E,SI1,60.3,57.0,1777,5.28,5.3,3.19
0.57,Ideal,E,VS2,62.1,55.0,1778,5.37,5.33,3.32
0.52,Ideal,F,VS1,61.2,57.0,1778,5.16,5.2,3.17
0.52,Ideal,H,VVS1,60.4,57.0,1778,5.2,5.23,3.15
0.52,Ideal,F,VS1,62.0,57.0,1778,5.13,5.16,3.19
0.52,Ideal,F,VS1,62.3,55.0,1778,5.16,5.21,3.23
0.52,Ideal,F,VS1,62.2,55.0,1778,5.14,5.18,3.21
0.4,Ideal,E,VVS1,61.7,55.0,1778,4.74,4.76,2.93
0.4,Ideal,E,VVS1,61.3,56.0,1778,4.75,4.78,2.92
0.54,Ideal,E,SI1,61.5,55.0,1778,5.24,5.26,3.23
0.56,Ideal,F,VS2,60.8,56.0,1778,5.33,5.3,3.23
0.5,Ideal,G,VVS2,61.0,56.0,1779,5.13,5.14,3.13
0.51,Ideal,D,VS1,62.4,57.0,1779,5.09,5.13,3.19
0.51,Ideal,D,VS1,62.5,57.0,1779,5.08,5.13,3.19
0.57,Ideal,I,IF,61.0,55.0,1779,5.38,5.41,3.29
0.47,Ideal,F,VVS1,61.9,55.0,1779,4.98,5.0,3.09
0.62,Ideal,E,SI1,62.4,53.0,1779,5.47,5.5,3.42
0.63,Ideal,D,SI1,61.1,56.0,1779,5.52,5.58,3.39
0.51,Ideal,H,VS1,61.2,55.0,1780,5.17,5.19,3.17
0.66,Ideal,H,SI1,60.9,55.0,1780,5.63,5.7,3.45
0.53,Ideal,H,VVS1,60.8,56.0,1781,5.24,5.26,3.19
0.53,Ideal,H,VVS1,61.3,56.0,1781,5.21,5.23,3.2
0.53,Ideal,H,VVS1,61.3,56.0,1781,5.22,5.24,3.21
0.51,Ideal,G,VS1,62.7,54.0,1781,5.1,5.08,3.19
0.51,Ideal,G,VS1,59.7,57.0,1781,5.25,5.2,3.12
0.51,Ideal,G,VS1,62.2,55.0,1781,5.14,5.11,3.19
0.51,Ideal,G,VS1,61.0,55.0,1781,5.21,5.11,3.15
0.51,Ideal,G,VS1,61.7,55.0,1781,5.17,5.14,3.18
0.51,Ideal,G,VS1,62.1,55.0,1781,5.17,5.14,3.2
0.51,Ideal,G,VS1,61.9,56.0,1781,5.14,5.1,3.17
0.51,Ideal,G,VS1,62.7,56.0,1781,5.1,5.08,3.19
0.51,Ideal,G,VS1,62.0,56.0,1781,5.16,5.06,3.17
0.51,Ideal,G,VS1,62.5,57.0,1781,5.14,5.07,3.19
0.51,Ideal,E,VS2,61.9,55.0,1781,5.17,5.13,3.19
0.51,Ideal,E,VS2,61.7,54.0,1781,5.18,5.13,3.18
0.51,Ideal,E,VS2,60.4,57.0,1781,5.18,5.15,3.12
0.51,Ideal,E,VS2,60.9,56.0,1781,5.2,5.15,3.15
0.51,Ideal,E,VS2,61.4,57.0,1781,5.16,5.13,3.16
0.51,Ideal,E,VS2,61.9,56.0,1781,5.16,5.12,3.18
0.51,Ideal,E,VS2,61.8,56.0,1781,5.14,5.12,3.17
0.51,Ideal,E,VS2,62.0,56.0,1781,5.15,5.11,3.18
0.51,Ideal,E,VS2,62.4,57.0,1781,5.13,5.1,3.19
0.51,Ideal,E,VS2,61.5,57.0,1781,5.12,5.09,3.14
0.51,Ideal,E,VS2,62.5,55.0,1781,5.13,5.08,3.19
0.51,Ideal,E,VS2,62.6,55.0,1781,5.11,5.08,3.19
0.51,Ideal,E,VS2,62.2,57.0,1781,5.11,5.08,3.17
0.51,Ideal,E,VS2,61.8,57.0,1781,5.15,5.14,3.18
0.7,Ideal,J,VS1,62.2,56.0,1782,5.67,5.71,3.54
0.59,Ideal,G,SI1,61.3,56.0,1782,5.38,5.42,3.31
0.53,Ideal,D,VS2,61.4,56.0,1783,5.21,5.18,3.19
0.53,Ideal,D,VS2,61.0,56.0,1783,5.29,5.26,3.22
0.53,Ideal,D,VS2,60.9,57.0,1783,5.17,5.24,3.17
0.59,Ideal,D,SI1,61.4,55.0,1783,5.41,5.43,3.33
0.5,Ideal,G,VVS2,62.7,54.0,1784,5.05,5.09,3.18
0.52,Ideal,G,VVS2,61.6,56.0,1784,5.15,5.18,3.18
0.56,Ideal,E,SI1,62.8,58.0,1784,5.31,5.26,3.32
0.55,Ideal,G,VS1,61.6,55.0,1786,5.29,5.32,3.27
0.55,Ideal,G,VS1,60.9,55.0,1786,5.29,5.32,3.23
0.53,Ideal,E,VS2,60.9,56.0,1786,5.27,5.28,3.21
0.54,Ideal,F,VS2,60.3,55.0,1786,5.32,5.26,3.19
0.54,Ideal,F,VS2,60.1,56.0,1786,5.31,5.28,3.18
0.54,Ideal,F,VS2,61.4,57.0,1786,5.25,5.2,3.21
0.54,Ideal,F,VS2,62.2,57.0,1786,5.24,5.21,3.25
0.54,Ideal,F,VS2,62.3,56.0,1786,5.2,5.17,3.23
0.54,Ideal,D,SI1,60.8,57.0,1786,5.31,5.25,3.21
0.54,Ideal,D,SI1,60.7,56.0,1786,5.3,5.27,3.21
0.54,Ideal,D,SI1,62.1,56.0,1786,5.25,5.21,3.25
0.54,Ideal,D,SI1,61.5,56.0,1786,5.25,5.23,3.22
0.54,Ideal,D,SI1,62.4,57.0,1786,5.23,5.19,3.25
0.54,Ideal,D,SI1,62.9,57.0,1786,5.22,5.17,3.27
0.5,Ideal,G,VVS2,61.4,56.0,1787,5.11,5.15,3.15
0.51,Ideal,D,VS2,62.7,55.0,1787,5.09,5.12,3.2
0.51,Ideal,D,VS2,61.8,55.0,1787,5.15,5.18,3.19
0.51,Ideal,D,VS2,61.8,55.0,1787,5.1,5.16,3.17
0.51,Ideal,D,VS2,61.9,56.0,1787,5.11,5.14,3.17
0.51,Ideal,D,VS2,62.3,55.0,1787,5.12,5.19,3.21
0.51,Ideal,D,VS2,62.3,57.0,1787,5.09,5.12,3.18
0.3,Ideal,H,VS1,61.6,55.0,526,4.27,4.3,2.64
0.3,Ideal,H,VS1,62.2,57.0,526,4.28,4.3,2.67
0.3,Ideal,G,VS2,61.3,56.0,526,4.28,4.33,2.64
0.3,Ideal,H,VS1,62.7,55.0,526,4.25,4.3,2.68
0.3,Ideal,G,VS2,61.3,56.0,526,4.28,4.3,2.63
0.51,Ideal,D,VS2,61.5,57.0,1787,5.11,5.14,3.15
0.51,Ideal,D,VS2,61.9,57.0,1787,5.09,5.15,3.17
0.51,Ideal,D,VS2,61.9,57.0,1787,5.11,5.13,3.17
0.51,Ideal,D,VS2,61.2,55.0,1787,5.16,5.18,3.16
0.51,Ideal,D,VS2,61.7,55.0,1787,5.11,5.14,3.16
0.51,Ideal,D,VS2,62.1,56.0,1787,5.11,5.16,3.19
0.51,Ideal,D,VS2,61.6,56.0,1787,5.15,5.17,3.18
0.51,Ideal,D,VS2,62.4,55.0,1787,5.11,5.14,3.2
0.51,Ideal,D,VS2,61.5,55.0,1787,5.13,5.18,3.17
0.51,Ideal,D,VS2,61.9,55.0,1787,5.11,5.13,3.17
0.51,Ideal,D,VS2,61.2,55.0,1787,5.13,5.17,3.15
0.51,Ideal,D,VS2,60.9,56.0,1787,5.16,5.19,3.15
0.56,Ideal,F,VS1,62.7,56.0,1787,5.25,5.3,3.31
0.56,Ideal,H,VVS1,62.3,55.0,1787,5.26,5.3,3.29
0.59,Ideal,E,VS2,61.5,56.0,1789,5.38,5.42,3.32
0.59,Ideal,G,VS2,62.6,54.0,1789,5.38,5.32,3.35
0.59,Ideal,E,SI1,62.4,55.0,1789,5.39,5.34,3.35
0.59,Ideal,E,SI1,61.4,56.0,1789,5.39,5.36,3.3
0.59,Ideal,E,SI1,62.0,55.0,1789,5.4,5.37,3.34
0.59,Ideal,E,SI1,62.9,57.0,1789,5.36,5.33,3.36
0.7,Ideal,J,VVS2,62.7,56.0,1790,5.67,5.71,3.57
0.7,Ideal,I,SI1,61.3,57.0,1790,5.72,5.75,3.52
0.59,Ideal,E,SI1,61.1,56.0,1790,5.38,5.44,3.31
0.58,Ideal,F,VS2,62.1,56.0,1790,5.37,5.33,3.32
0.58,Ideal,F,VS2,62.1,55.0,1790,5.37,5.33,3.32
0.52,Ideal,H,VS1,61.7,55.0,1790,5.21,5.17,3.2
0.53,Ideal,G,VS1,61.5,57.0,1791,5.21,5.23,3.21
0.56,Ideal,E,VS1,62.3,57.0,1791,5.3,5.26,3.29
0.56,Ideal,E,VS1,60.8,55.0,1791,5.37,5.32,3.25
0.48,Ideal,G,IF,61.9,55.0,1791,5.03,5.08,3.13
0.56,Ideal,E,VS2,61.5,57.0,1792,5.29,5.32,3.26
0.5,Ideal,D,VS1,61.9,54.0,1792,5.1,5.14,3.17
0.55,Ideal,G,VS1,61.3,57.0,1792,5.28,5.25,3.23
0.55,Ideal,E,VS2,61.4,56.0,1792,5.32,5.26,3.25
0.55,Ideal,E,VS2,61.8,57.0,1792,5.34,5.27,3.28
0.52,Ideal,E,VS1,62.6,57.0,1793,5.15,5.11,3.21
0.52,Ideal,E,VS1,62.5,56.0,1793,5.16,5.11,3.21
0.59,Ideal,E,SI1,60.7,56.0,1793,5.45,5.49,3.32
0.59,Ideal,D,SI1,61.3,59.0,1793,5.36,5.4,3.3
0.51,Ideal,G,VVS2,62.1,55.5,1794,5.08,5.13,3.18
0.6,Ideal,G,VS2,62.1,56.0,1795,5.4,5.45,3.37
0.51,Ideal,E,VS2,61.2,57.0,1795,5.13,5.16,3.15
0.53,Ideal,G,VVS2,62.3,54.0,1797,5.18,5.2,3.24
0.58,Ideal,F,VS2,60.6,55.0,1798,5.4,5.43,3.28
0.58,Ideal,F,VS2,62.4,57.0,1798,5.31,5.33,3.32
0.52,Ideal,H,IF,61.8,55.0,1798,5.17,5.19,3.2
0.55,Ideal,G,VVS2,62.3,53.0,1799,5.27,5.29,3.29
0.54,Ideal,F,VS1,62.2,55.0,1799,5.23,5.25,3.26
0.61,Ideal,E,SI1,61.2,56.0,1800,5.5,5.48,3.36
0.46,Ideal,G,VVS1,61.6,55.0,1800,5.0,5.03,3.09
0.57,Ideal,H,VS1,60.9,56.0,1800,5.34,5.36,3.26
0.53,Ideal,F,VS1,61.4,57.0,1800,5.18,5.2,3.19
0.53,Ideal,H,VVS2,61.8,56.0,1800,5.22,5.2,3.22
0.71,Ideal,H,SI2,62.6,56.0,1800,5.75,5.69,3.58
0.54,Ideal,G,VVS2,62.6,57.0,1801,5.19,5.23,3.26
0.53,Ideal,E,VS2,61.5,56.0,1801,5.23,5.18,3.2
0.53,Ideal,E,VS2,61.8,56.0,1801,5.21,5.17,3.21
0.52,Ideal,D,VS2,60.3,56.0,1802,5.27,5.24,3.17
0.52,Ideal,D,VS2,61.9,55.0,1802,5.19,5.21,3.22
0.52,Ideal,G,VS1,61.2,56.0,1803,5.19,5.23,3.19
0.52,Ideal,G,VS1,61.9,55.5,1803,5.13,5.16,3.18
0.56,Ideal,D,SI1,61.9,55.0,1803,5.31,5.29,3.28
0.53,Ideal,F,VS2,61.6,57.0,1803,5.21,5.15,3.19
0.59,Ideal,G,VS1,64.1,54.0,1803,5.37,5.3,3.42
0.54,Ideal,G,VS1,61.8,55.3,1804,5.22,5.24,3.23
0.55,Ideal,F,VS1,61.4,55.0,1805,5.24,5.28,3.23
0.58,Ideal,I,VVS1,62.1,56.0,1805,5.34,5.32,3.31
0.52,Ideal,F,VS2,60.0,62.0,1806,5.23,5.19,3.13
0.55,Ideal,H,VVS2,61.7,57.0,1806,5.28,5.26,3.25
0.53,Ideal,G,VS2,60.9,56.0,1807,5.25,5.21,3.18
0.51,Ideal,D,VS2,61.4,57.0,1807,5.16,5.13,3.16
0.5,Ideal,D,VS2,61.2,55.0,1808,5.12,5.07,3.12
0.62,Ideal,H,VS1,63.0,56.0,1808,5.43,5.36,3.4
0.58,Ideal,E,VS2,61.7,57.0,1809,5.42,5.35,3.32
0.58,Ideal,E,VS2,62.3,54.0,1809,5.43,5.39,3.37
0.52,Ideal,H,VVS1,61.2,57.0,1809,5.17,5.22,3.18
0.58,Ideal,F,VS2,60.6,56.0,1809,5.41,5.44,3.29
0.58,Ideal,E,VS2,60.6,56.0,1809,5.43,5.47,3.3
0.53,Ideal,D,VS2,62.2,56.0,1809,5.17,5.18,3.22
0.54,Ideal,G,VS1,61.7,56.0,1809,5.22,5.25,3.23
0.55,Ideal,F,VS1,61.3,57.0,1809,5.25,5.28,3.23
0.67,Ideal,G,SI1,62.9,54.0,1809,5.63,5.6,3.53
0.51,Ideal,G,VVS1,62.8,53.0,1810,5.09,5.14,3.21
0.51,Ideal,D,VS1,62.2,55.0,1810,5.15,5.17,3.21
0.57,Ideal,D,SI1,61.4,55.0,1810,5.35,5.34,3.28
0.58,Ideal,F,VS2,61.9,60.0,1811,5.32,5.35,3.3
0.56,Ideal,F,SI1,61.1,56.0,1811,5.35,5.33,3.26
0.53,Ideal,F,VS1,62.1,57.0,1812,5.16,5.21,3.22
0.53,Ideal,F,VS1,61.8,56.0,1812,5.2,5.22,3.22
0.53,Ideal,F,VS1,62.2,55.0,1812,5.17,5.22,3.23
0.53,Ideal,F,VS1,62.3,55.0,1812,5.18,5.22,3.24
0.53,Ideal,F,VS1,62.0,55.0,1812,5.15,5.2,3.21
0.51,Ideal,G,VVS2,60.1,56.0,1813,5.22,5.24,3.14
0.53,Ideal,D,VS1,61.5,55.0,1813,5.19,5.22,3.2
0.53,Ideal,G,VS1,61.8,55.0,1813,5.22,5.17,3.21
0.53,Ideal,G,VS1,61.9,56.0,1813,5.21,5.19,3.22
0.53,Ideal,G,VS1,62.6,54.0,1813,5.19,5.16,3.24
0.53,Ideal,G,VS1,61.9,56.0,1813,5.2,5.17,3.21
0.53,Ideal,G,VS1,62.1,57.0,1813,5.18,5.16,3.21
0.53,Ideal,G,VS1,62.7,55.0,1813,5.18,5.16,3.24
0.53,Ideal,E,VS2,60.0,57.0,1813,5.3,5.24,3.16
0.53,Ideal,E,VS2,61.9,55.0,1813,5.22,5.19,3.22
0.53,Ideal,E,VS2,61.3,55.0,1813,5.24,5.2,3.2
0.53,Ideal,E,VS2,61.4,56.0,1813,5.24,5.21,3.21
0.53,Ideal,E,VS2,61.4,56.0,1813,5.25,5.18,3.2
0.53,Ideal,E,VS2,61.9,56.0,1813,5.21,5.19,3.22
0.53,Ideal,E,VS2,62.7,54.0,1813,5.18,5.15,3.24
0.53,Ideal,E,VS2,62.4,56.0,1813,5.2,5.16,3.23
0.53,Ideal,E,VS2,62.1,56.0,1813,5.2,5.17,3.22
0.56,Ideal,H,VVS2,60.9,57.0,1814,5.38,5.33,3.26
0.72,Ideal,H,SI2,61.8,55.0,1814,5.79,5.76,3.57
0.7,Ideal,G,SI2,61.6,57.0,1814,5.68,5.65,3.49
0.47,Ideal,G,IF,62.1,54.0,1814,4.99,5.02,3.11
0.56,Ideal,F,VS2,62.1,57.0,1814,5.29,5.28,3.28
0.56,Ideal,F,VS2,61.6,55.0,1814,5.32,5.29,3.27
0.56,Ideal,F,VS2,62.6,55.0,1814,5.29,5.25,3.3
0.56,Ideal,F,VS2,61.3,54.0,1814,5.37,5.34,3.28
0.56,Ideal,D,SI1,61.2,56.0,1814,5.34,5.31,3.26
0.56,Ideal,D,SI1,61.4,57.0,1814,5.34,5.31,3.27
0.56,Ideal,D,SI1,60.5,57.0,1814,5.36,5.31,3.23
0.56,Ideal,D,SI1,62.3,56.0,1814,5.33,5.26,3.3
0.56,Ideal,D,SI1,62.5,56.0,1814,5.26,5.24,3.28
0.54,Ideal,H,VVS1,61.2,57.0,1814,5.25,5.21,3.2
0.54,Ideal,F,VS1,60.9,56.0,1814,5.31,5.27,3.22
0.57,Ideal,G,VS1,61.6,55.0,1815,5.34,5.38,3.3
0.57,Ideal,G,VS1,60.6,57.0,1815,5.38,5.41,3.27
0.7,Ideal,J,SI1,62.0,55.0,1815,5.69,5.73,3.54
0.7,Ideal,J,SI1,62.1,54.0,1815,5.72,5.74,3.56
0.52,Ideal,G,VS1,62.4,56.0,1815,5.15,5.11,3.2
0.52,Ideal,G,VS1,61.8,55.0,1815,5.21,5.17,3.21
0.52,Ideal,G,VS1,61.1,55.0,1815,5.19,5.15,3.16
0.52,Ideal,G,VS1,60.9,55.0,1815,5.22,5.16,3.16
0.52,Ideal,G,VS1,62.7,57.0,1815,5.15,5.12,3.22
0.52,Ideal,G,VS1,62.3,55.0,1815,5.16,5.14,3.21
0.52,Ideal,G,VS1,62.7,56.0,1815,5.16,5.14,3.23
0.52,Ideal,E,VS2,61.1,55.0,1815,5.27,5.2,3.2
0.52,Ideal,E,VS2,60.9,57.0,1815,5.23,5.21,3.18
0.52,Ideal,E,VS2,59.5,57.0,1815,5.27,5.25,3.13
0.52,Ideal,E,VS2,61.1,57.0,1815,5.2,5.18,3.17
0.52,Ideal,E,VS2,61.8,55.0,1815,5.19,5.17,3.2
0.52,Ideal,E,VS2,62.0,55.0,1815,5.19,5.14,3.2
0.52,Ideal,E,VS2,61.7,55.0,1815,5.21,5.16,3.2
0.52,Ideal,E,VS2,61.2,56.0,1815,5.23,5.16,3.18
0.52,Ideal,E,VS2,61.9,56.0,1815,5.16,5.12,3.18
0.52,Ideal,E,VS2,62.2,56.0,1815,5.15,5.11,3.19
0.52,Ideal,E,VS2,62.6,57.0,1815,5.17,5.09,3.21
0.3,Ideal,H,VS1,62.5,56.0,526,4.24,4.27,2.66
0.3,Ideal,G,VS2,62.5,53.0,526,4.27,4.3,2.68
0.27,Ideal,H,VVS2,62.2,56.0,527,4.15,4.18,2.59
0.27,Ideal,G,VS1,62.3,53.0,527,4.16,4.19,2.6
0.32,Ideal,E,SI1,63.2,55.0,528,4.37,4.33,2.75
0.3,Ideal,I,VVS2,61.8,56.0,529,4.31,4.33,2.67
0.32,Ideal,H,VS2,61.7,57.0,529,4.38,4.4,2.71
0.32,Ideal,I,VS1,61.7,55.6,529,4.41,4.43,2.73
0.32,Ideal,I,VS1,61.4,55.3,529,4.39,4.42,2.7
0.32,Ideal,I,VS1,60.9,56.7,529,4.41,4.44,2.69
0.55,Ideal,G,VS1,61.0,56.0,1815,5.34,5.32,3.25
0.59,Ideal,D,SI1,61.0,57.0,1816,5.43,5.46,3.32
0.59,Ideal,D,SI1,61.8,56.0,1816,5.37,5.4,3.33
0.46,Ideal,E,VVS1,62.6,53.0,1816,4.93,4.97,3.1
0.55,Ideal,E,VS2,62.0,55.0,1816,5.26,5.28,3.27
0.54,Ideal,D,VS2,61.9,55.0,1817,5.23,5.24,3.24
0.7,Ideal,H,SI2,61.1,57.0,1817,5.73,5.76,3.51
0.45,Ideal,E,VVS2,61.6,56.0,1817,4.96,4.98,3.06
0.53,Ideal,G,VVS2,60.4,56.0,1818,5.29,5.24,3.18
0.53,Ideal,G,VVS2,62.5,54.0,1818,5.19,5.21,3.25
0.53,Ideal,G,VVS2,62.6,56.0,1818,5.16,5.19,3.24
0.31,Ideal,F,IF,61.2,57.0,1818,4.35,4.38,2.67
0.53,Ideal,F,VS1,60.4,57.0,1818,5.25,5.22,3.16
0.56,Ideal,E,VS2,61.9,55.0,1819,5.29,5.34,3.29
0.56,Ideal,E,VS2,60.9,56.0,1819,5.32,5.35,3.25
0.56,Ideal,E,VS2,61.5,57.0,1819,5.27,5.3,3.25
0.56,Ideal,E,VS2,60.7,57.0,1819,5.31,5.34,3.23
0.56,Ideal,E,VS2,61.7,54.0,1819,5.28,5.35,3.28
0.56,Ideal,G,VS1,62.2,55.0,1819,5.27,5.31,3.29
0.56,Ideal,E,VS2,62.6,57.0,1819,5.26,5.29,3.3
0.56,Ideal,E,VS2,61.9,56.0,1819,5.27,5.32,3.28
0.56,Ideal,G,VS1,60.6,56.0,1819,5.33,5.36,3.24
0.56,Ideal,H,VVS1,62.1,54.0,1819,5.28,5.31,3.29
0.54,Ideal,F,VS1,62.5,56.0,1819,5.18,5.22,3.25
0.57,Ideal,E,VS2,61.6,56.0,1819,5.38,5.34,3.3
0.57,Ideal,E,VS2,60.8,56.0,1819,5.4,5.35,3.27
0.57,Ideal,E,VS2,60.4,57.0,1819,5.4,5.36,3.25
0.55,Ideal,F,VS2,61.7,56.0,1819,5.3,5.26,3.26
0.55,Ideal,F,VS2,61.1,57.0,1819,5.3,5.27,3.23
0.55,Ideal,F,VS2,61.1,56.0,1819,5.31,5.27,3.23
0.55,Ideal,F,VS2,61.7,57.0,1819,5.29,5.24,3.25
0.55,Ideal,D,SI1,60.6,56.0,1819,5.32,5.27,3.21
0.5,Ideal,D,VS2,62.9,54.0,1819,5.09,5.05,3.19
0.6,Ideal,H,VS1,61.6,56.0,1820,5.4,5.42,3.33
0.59,Ideal,D,SI1,62.5,55.0,1820,5.35,5.4,3.36
0.54,Ideal,F,VS2,61.1,57.0,1820,5.3,5.27,3.23
0.63,Ideal,G,VS2,62.6,55.0,1821,5.5,5.46,3.43
0.61,Ideal,G,VS2,61.4,55.7,1821,5.43,5.53,3.37
0.59,Ideal,D,SI1,61.2,56.0,1821,5.43,5.38,3.31
0.52,Ideal,D,VS2,61.8,55.0,1822,5.16,5.19,3.2
0.52,Ideal,D,VS2,61.6,55.0,1822,5.15,5.2,3.19
0.52,Ideal,D,VS2,61.7,56.0,1822,5.16,5.18,3.19
0.52,Ideal,D,VS2,62.6,56.0,1822,5.11,5.14,3.21
0.52,Ideal,D,VS2,62.3,54.0,1822,5.14,5.19,3.22
0.52,Ideal,D,VS2,61.3,56.0,1822,5.15,5.2,3.17
0.52,Ideal,D,VS2,61.8,55.0,1822,5.16,5.19,3.2
0.52,Ideal,D,VS2,61.5,56.0,1822,5.15,5.19,3.18
0.52,Ideal,D,VS2,62.2,56.0,1822,5.13,5.16,3.2
0.52,Ideal,D,VS2,61.9,57.0,1822,5.14,5.17,3.19
0.52,Ideal,D,VS2,62.3,56.0,1822,5.11,5.16,3.2
0.52,Ideal,D,VS2,61.8,56.0,1822,5.15,5.17,3.19
0.52,Ideal,D,VS2,61.8,57.0,1822,5.16,5.2,3.2
0.52,Ideal,D,VS2,62.6,55.0,1822,5.12,5.14,3.21
0.52,Ideal,D,VS2,62.7,53.0,1822,5.14,5.17,3.23
0.56,Ideal,G,VS1,62.0,56.0,1822,5.28,5.3,3.28
0.69,Ideal,H,SI1,62.1,57.0,1822,5.65,5.62,3.5
0.54,Ideal,E,VS1,62.6,55.0,1823,5.22,5.2,3.26
0.56,Ideal,G,VS1,60.3,57.0,1824,5.37,5.41,3.25
0.4,Ideal,E,VVS1,61.3,56.0,1824,4.78,4.75,2.92
0.4,Ideal,E,VVS1,61.7,55.0,1824,4.76,4.74,2.93
0.51,Ideal,G,VVS2,62.5,59.0,1825,5.08,5.12,3.19
0.53,Ideal,D,VS2,61.1,56.0,1825,5.28,5.24,3.21
0.52,Ideal,E,VS2,62.2,54.0,1825,5.13,5.16,3.2
0.54,Ideal,E,VS2,61.1,57.0,1825,5.24,5.26,3.21
0.51,Ideal,D,VS1,60.7,57.0,1826,5.18,5.23,3.16
0.7,Ideal,J,SI2,61.6,57.0,1826,5.68,5.65,3.49
0.51,Ideal,G,VVS2,62.2,56.0,1827,5.09,5.13,3.18
0.51,Ideal,G,VVS2,61.6,56.0,1827,5.12,5.14,3.16
0.43,Ideal,E,VVS1,61.0,57.0,1827,4.85,4.88,2.97
0.53,Ideal,E,VS1,60.9,57.0,1827,5.25,5.19,3.18
0.87,Ideal,G,I1,61.5,57.0,1827,6.09,6.04,3.73
0.59,Ideal,F,VS2,61.0,56.0,1828,5.41,5.44,3.31
0.62,Ideal,H,VS1,61.8,54.0,1828,5.5,5.53,3.41
0.54,Ideal,G,VVS2,61.8,55.0,1829,5.22,5.3,3.24
0.52,Ideal,G,VVS1,62.1,56.0,1829,5.15,5.17,3.2
0.58,Ideal,D,SI1,61.1,57.0,1829,5.41,5.36,3.29
0.53,Ideal,F,VS1,61.2,56.0,1830,5.22,5.24,3.2
0.6,Ideal,E,SI1,61.5,56.0,1830,5.51,5.39,3.35
0.58,Ideal,G,VS1,60.1,55.0,1830,5.44,5.4,3.26
0.64,Ideal,H,VS2,62.3,54.0,1831,5.52,5.55,3.44
0.72,Ideal,J,SI1,62.7,56.0,1832,5.67,5.75,3.58
0.53,Ideal,F,VS1,62.4,57.0,1832,5.18,5.21,3.24
0.7,Ideal,J,SI2,60.9,57.0,1832,5.72,5.76,3.49
0.51,Ideal,D,VS2,61.0,57.0,1832,5.18,5.15,3.15
0.53,Ideal,F,VS2,61.7,57.0,1832,5.23,5.21,3.22
0.72,Ideal,J,VS1,62.3,55.0,1832,5.77,5.69,3.57
0.52,Ideal,G,VVS2,62.1,56.0,1833,5.14,5.16,3.2
0.45,Ideal,F,VVS1,61.8,55.0,1833,4.92,4.95,3.05
