carat,cut,color,clarity,depth,table,price,x,y,z
0.5,Very Good,E,VS1,62.7,56.0,1675,5.09,5.12,3.2
0.5,Very Good,E,VS1,61.7,57.0,1675,5.12,5.16,3.17
0.55,Very Good,F,VS2,61.8,57.0,1676,5.23,5.28,3.25
0.54,Very Good,E,VS1,61.7,58.0,1676,5.24,5.27,3.24
0.51,Very Good,D,VS2,62.2,57.0,1678,5.11,5.14,3.19
0.53,Very Good,E,VS2,63.5,59.0,1678,5.17,5.13,3.27
0.6,Very Good,H,VS1,60.2,60.0,1679,5.45,5.48,3.29
0.56,Very Good,F,SI1,60.0,57.0,1679,5.41,5.38,3.24
0.51,Very Good,F,VS1,60.0,59.0,1680,5.18,5.22,3.12
0.52,Very Good,F,VS2,60.0,61.5,1680,5.19,5.23,3.13
0.53,Very Good,D,VS2,62.6,58.0,1682,5.14,5.18,3.23
0.52,Very Good,E,VS1,60.7,54.0,1682,5.22,5.29,3.19
0.5,Very Good,D,VS2,61.2,55.0,1682,5.07,5.12,3.12
0.56,Very Good,G,VS1,60.2,56.0,1686,5.35,5.37,3.23
0.56,Very Good,H,VS1,59.8,56.0,1688,5.35,5.38,3.21
0.5,Very Good,D,VS2,63.0,57.0,1688,5.03,5.06,3.18
0.64,Very Good,F,SI1,60.7,59.0,1688,5.51,5.59,3.37
0.52,Very Good,E,VS2,60.3,60.0,1689,5.17,5.21,3.13
0.52,Very Good,E,VS2,62.5,56.0,1689,5.15,5.18,3.23
0.52,Very Good,G,VS1,61.1,58.0,1689,5.16,5.19,3.16
0.52,Very Good,G,VS1,61.7,56.0,1689,5.17,5.21,3.2
0.52,Very Good,G,VS1,62.4,60.0,1689,5.11,5.12,3.19
0.52,Very Good,E,VS2,60.9,57.0,1689,5.17,5.2,3.16
0.52,Very Good,E,VS2,62.3,57.0,1689,5.1,5.17,3.2
0.5,Very Good,F,VS1,62.0,58.0,1692,5.08,5.11,3.16
0.55,Very Good,D,SI1,60.7,58.0,1692,5.24,5.3,3.2
0.55,Very Good,D,SI1,61.2,58.0,1692,5.24,5.29,3.22
0.55,Very Good,F,VS2,61.7,56.0,1692,5.25,5.29,3.25
0.53,Very Good,F,VS2,59.2,58.0,1693,5.29,5.31,3.14
0.3,Very Good,H,VVS2,61.5,57.0,525,4.32,4.36,2.66
0.28,Very Good,H,VVS1,62.9,54.0,525,4.2,4.23,2.65
0.25,Very Good,G,VVS1,61.7,56.0,525,4.07,4.09,2.51
0.25,Very Good,G,VVS1,63.0,54.0,525,4.02,4.04,2.54
0.25,Very Good,G,VVS1,61.8,56.0,525,4.03,4.06,2.5
0.25,Very Good,G,VVS1,60.6,55.0,525,4.12,4.14,2.5
0.25,Very Good,G,VVS1,61.8,57.0,525,4.04,4.07,2.5
0.25,Very Good,G,VVS1,61.4,56.0,525,4.04,4.07,2.49
0.23,Very Good,F,VVS1,60.7,55.0,525,3.98,4.0,2.42
0.25,Very Good,E,VVS2,63.1,55.0,526,3.98,4.04,2.53
0.25,Very Good,E,VVS1,60.1,57.0,526,4.08,4.11,2.46
0.3,Very Good,E,SI1,59.7,59.9,526,4.36,4.4,2.61
0.25,Very Good,F,IF,63.3,59.0,526,3.99,4.04,2.54
0.5,Very Good,G,VS1,61.0,58.0,1694,5.08,5.15,3.12
0.52,Very Good,E,VS2,63.4,57.0,1694,5.16,5.12,3.26
0.51,Very Good,F,VS1,62.4,59.0,1697,5.04,5.09,3.16
0.51,Very Good,E,VS1,60.4,59.0,1697,5.16,5.2,3.13
0.54,Very Good,G,VS1,63.6,56.0,1698,5.17,5.24,3.31
0.51,Very Good,H,SI1,61.0,55.0,1698,5.18,5.21,3.17
0.72,Very Good,H,SI2,63.3,57.0,1698,5.7,5.67,3.6
0.62,Very Good,D,SI1,62.4,58.0,1700,5.42,5.47,3.4
0.52,Very Good,D,VS2,59.4,61.0,1701,5.23,5.24,3.11
0.5,Very Good,D,VS2,59.1,59.0,1703,5.19,5.24,3.08
0.61,Very Good,I,VS2,62.7,57.0,1706,5.39,5.42,3.39
0.56,Very Good,F,VS2,60.8,57.0,1706,5.29,5.33,3.23
0.51,Very Good,F,VS1,61.0,59.0,1706,5.16,5.1,3.13
0.5,Very Good,H,IF,61.3,60.0,1706,5.08,5.17,3.14
0.54,Very Good,E,VS2,61.2,58.0,1707,5.21,5.28,3.21
0.54,Very Good,I,IF,58.8,61.0,1708,5.29,5.35,3.13
0.59,Very Good,I,VVS1,62.8,58.0,1709,5.3,5.34,3.34
0.51,Very Good,G,VS1,63.4,57.0,1709,5.08,5.04,3.21
0.62,Very Good,H,VS2,61.7,63.0,1709,5.48,5.42,3.36
0.5,Very Good,F,VS1,62.3,55.0,1710,5.06,5.09,3.16
0.56,Very Good,F,VS1,62.0,59.0,1712,5.3,5.34,3.3
0.59,Very Good,E,VS2,61.8,59.0,1712,5.35,5.4,3.32
0.5,Very Good,D,VS2,60.1,63.0,1712,5.13,5.09,3.07
0.6,Very Good,F,SI1,62.1,57.4,1715,5.39,5.45,3.35
0.5,Very Good,G,VVS2,62.1,61.0,1715,5.07,5.1,3.16
0.5,Very Good,G,VVS2,62.2,61.0,1715,5.07,5.09,3.16
0.5,Very Good,G,VVS2,60.5,62.0,1715,5.07,5.14,3.09
0.5,Very Good,H,VVS1,63.3,57.0,1715,5.06,5.02,3.19
0.7,Very Good,G,SI2,63.2,57.0,1715,5.66,5.59,3.55
0.7,Very Good,G,SI2,63.4,57.0,1715,5.62,5.58,3.55
0.5,Very Good,D,VS1,63.1,57.0,1715,5.04,5.0,3.17
0.71,Very Good,D,I1,59.7,63.0,1715,5.8,5.7,3.43
0.51,Very Good,D,VS2,62.0,59.0,1716,5.08,5.12,3.16
0.51,Very Good,E,VS1,60.0,57.0,1717,5.18,5.25,3.13
0.51,Very Good,E,VS1,61.0,59.0,1717,5.13,5.17,3.14
0.55,Very Good,E,VS2,61.6,60.0,1719,5.23,5.27,3.23
0.58,Very Good,D,SI1,63.5,58.0,1720,5.29,5.32,3.37
0.53,Very Good,E,VS2,61.6,57.0,1721,5.18,5.21,3.2
0.53,Very Good,G,VS1,60.1,58.0,1721,5.27,5.32,3.18
0.61,Very Good,E,SI1,60.1,59.0,1721,5.48,5.51,3.3
0.51,Very Good,D,VS2,63.2,56.0,1722,5.04,5.08,3.2
0.53,Very Good,G,VS1,60.2,55.0,1722,5.25,5.28,3.17
0.51,Very Good,F,VS1,63.3,59.0,1722,5.09,5.12,3.23
0.42,Very Good,F,IF,60.0,58.0,1722,4.87,4.9,2.93
0.5,Very Good,G,VVS2,62.4,56.0,1723,5.06,5.1,3.17
0.59,Very Good,F,VS2,61.8,58.0,1723,5.35,5.4,3.32
0.56,Very Good,H,VVS2,59.8,57.0,1723,5.39,5.48,3.25
0.56,Very Good,D,SI1,59.9,60.0,1723,5.33,5.39,3.21
0.35,Very Good,J,SI1,63.3,56.0,526,4.53,4.5,2.86
0.32,Very Good,D,SI1,63.0,57.0,526,4.35,4.38,2.75
0.3,Very Good,E,SI1,62.4,58.0,526,4.24,4.28,2.66
0.3,Very Good,G,VS2,60.6,60.0,526,4.3,4.34,2.62
0.3,Very Good,H,VS1,62.0,58.0,526,4.24,4.28,2.64
0.3,Very Good,H,VS1,60.1,61.0,526,4.3,4.32,2.59
0.3,Very Good,H,VS1,62.9,54.0,526,4.28,4.31,2.7
0.3,Very Good,H,VS1,62.9,56.0,526,4.22,4.27,2.67
0.3,Very Good,H,VS1,63.0,58.0,526,4.23,4.28,2.68
0.53,Very Good,G,VVS2,60.5,59.0,1724,5.24,5.29,3.19
0.53,Very Good,D,SI1,60.0,59.8,1724,5.25,5.26,3.15
0.55,Very Good,E,VS2,61.2,57.0,1725,5.22,5.27,3.21
0.64,Very Good,F,SI1,61.2,58.0,1725,5.54,5.6,3.41
0.61,Very Good,E,SI1,63.3,60.0,1726,5.36,5.29,3.37
0.57,Very Good,H,VVS2,60.2,56.0,1726,5.41,5.44,3.27
0.57,Very Good,H,VVS2,62.2,56.0,1726,5.32,5.35,3.31
0.54,Very Good,E,VS2,61.5,59.0,1726,5.21,5.23,3.21
0.53,Very Good,G,VS1,63.2,55.0,1727,5.15,5.13,3.25
0.53,Very Good,G,VS1,63.4,56.0,1727,5.15,5.1,3.25
0.5,Very Good,G,VVS2,61.3,57.0,1729,5.12,5.15,3.15
0.57,Very Good,E,VS2,60.7,58.0,1732,5.37,5.33,3.25
0.62,Very Good,H,VS2,61.8,57.0,1734,5.47,5.5,3.39
0.7,Very Good,J,SI1,63.0,56.0,1735,5.61,5.66,3.55
0.52,Very Good,G,VS1,62.2,63.0,1736,5.22,5.13,3.22
0.7,Very Good,F,I1,63.2,61.0,1736,5.57,5.48,3.49
0.5,Very Good,F,VS1,62.6,59.0,1738,5.03,5.06,3.16
0.71,Very Good,G,SI2,63.4,56.0,1740,5.71,5.6,3.59
0.57,Very Good,F,VS1,63.2,56.0,1741,5.27,5.31,3.34
0.51,Very Good,G,VS1,59.6,58.0,1741,5.21,5.22,3.11
0.56,Very Good,E,VS1,58.6,57.0,1742,5.43,5.46,3.19
0.55,Very Good,G,VS1,62.8,57.0,1743,5.2,5.21,3.27
0.59,Very Good,D,SI1,62.8,57.0,1743,5.32,5.38,3.36
0.51,Very Good,H,VVS1,63.2,57.0,1744,5.06,5.1,3.21
0.55,Very Good,E,VS2,62.1,60.0,1744,5.19,5.24,3.24
0.54,Very Good,F,VS2,63.0,56.8,1745,5.18,5.22,3.28
0.56,Very Good,D,SI1,63.0,58.0,1746,5.21,5.24,3.29
0.57,Very Good,D,VS2,62.5,59.0,1748,5.28,5.32,3.31
0.52,Very Good,F,VS1,63.2,57.0,1748,5.09,5.1,3.22
0.59,Very Good,E,SI1,61.3,58.0,1748,5.41,5.45,3.33
0.52,Very Good,D,VS2,62.8,58.0,1749,5.11,5.14,3.22
0.58,Very Good,D,VS2,61.0,58.0,1750,5.37,5.42,3.29
0.5,Very Good,D,VS1,62.0,56.0,1750,5.09,5.11,3.16
0.6,Very Good,D,SI1,62.2,58.0,1750,5.4,5.44,3.37
0.51,Very Good,G,VVS2,62.9,57.0,1750,5.06,5.12,3.2
0.54,Very Good,G,VVS2,61.8,57.0,1751,5.22,5.26,3.24
0.51,Very Good,F,VS1,62.5,54.0,1751,5.13,5.15,3.21
0.51,Very Good,G,VS1,62.4,60.0,1752,5.05,5.08,3.16
0.5,Very Good,D,VS2,62.8,56.0,1752,5.04,5.08,3.18
0.5,Very Good,D,VS2,62.8,58.0,1752,5.05,5.08,3.18
0.5,Very Good,D,VS2,62.9,61.0,1752,4.96,5.03,3.14
0.5,Very Good,D,VS2,62.8,58.0,1752,5.03,5.07,3.17
0.57,Very Good,F,VS2,59.5,57.0,1754,5.39,5.43,3.22
0.54,Very Good,G,VS1,61.6,56.0,1754,5.23,5.26,3.23
0.57,Very Good,D,SI1,61.1,56.0,1754,5.33,5.38,3.27
0.55,Very Good,D,VS2,60.4,59.0,1755,5.29,5.34,3.21
0.56,Very Good,E,VS2,61.7,56.0,1755,5.25,5.31,3.26
0.56,Very Good,E,VS2,61.0,58.0,1755,5.29,5.34,3.24
0.5,Very Good,E,VS1,61.4,55.0,1755,5.09,5.14,3.14
0.5,Very Good,E,VS1,62.6,57.0,1755,5.02,5.08,3.16
0.3,Very Good,G,VS2,61.4,54.0,526,4.31,4.36,2.66
0.3,Very Good,E,SI1,61.7,56.0,526,4.27,4.29,2.64
0.3,Very Good,E,SI1,62.9,57.0,526,4.27,4.32,2.7
0.3,Very Good,G,VS2,63.0,56.0,526,4.27,4.3,2.7
0.3,Very Good,G,VS2,60.6,61.0,526,4.29,4.32,2.61
0.3,Very Good,H,VS1,63.0,59.0,526,4.21,4.27,2.67
0.3,Very Good,H,VS1,62.9,57.0,526,4.26,4.29,2.69
0.3,Very Good,G,VS2,63.0,55.0,526,4.29,4.31,2.71
0.3,Very Good,H,VS1,60.4,61.0,526,4.3,4.34,2.61
0.3,Very Good,E,SI1,61.8,60.0,526,4.23,4.28,2.63
0.51,Very Good,D,VS1,61.0,57.0,1756,5.15,5.18,3.15
0.59,Very Good,H,VS1,62.1,55.0,1757,5.37,5.41,3.35
0.69,Very Good,H,SI1,62.5,57.6,1757,5.66,5.72,3.55
0.5,Very Good,D,VS2,60.8,56.0,1758,5.14,5.16,3.13
0.5,Very Good,D,VS2,63.4,56.0,1758,5.1,5.05,3.22
0.5,Very Good,D,VS2,63.3,54.0,1758,5.07,5.04,3.2
0.5,Very Good,D,VS2,63.4,57.0,1758,5.09,5.04,3.21
0.71,Very Good,D,SI2,59.6,63.0,1758,5.8,5.71,3.44
0.71,Very Good,J,SI1,61.0,61.0,1760,5.66,5.71,3.47
0.54,Very Good,E,VS2,63.1,58.0,1760,5.21,5.13,3.26
0.51,Very Good,G,VVS2,62.2,56.0,1762,5.1,5.13,3.18
0.7,Very Good,I,SI1,62.8,59.0,1763,5.63,5.67,3.55
0.59,Very Good,F,VS2,62.0,58.0,1764,5.35,5.42,3.34
0.71,Very Good,J,SI2,61.1,58.0,1764,5.67,5.76,3.49
0.5,Very Good,G,VVS2,62.8,57.0,1764,5.05,5.07,3.18
0.52,Very Good,E,VS1,59.6,58.0,1767,5.21,5.26,3.12
0.51,Very Good,G,VVS2,60.9,56.0,1768,5.17,5.21,3.16
0.51,Very Good,G,VVS2,62.6,59.0,1768,5.08,5.11,3.19
0.66,Very Good,E,SI2,61.3,57.2,1769,5.59,5.66,3.45
0.56,Very Good,E,VS2,61.1,57.0,1770,5.33,5.38,3.27
0.59,Very Good,H,VVS2,61.1,57.0,1771,5.39,5.48,3.32
0.59,Very Good,D,SI1,63.1,61.0,1771,5.35,5.3,3.36
0.6,Very Good,F,VS2,62.1,57.0,1772,5.37,5.39,3.34
0.6,Very Good,G,VS2,62.9,59.0,1773,5.35,5.39,3.38
0.52,Very Good,E,VS2,63.5,54.0,1773,5.19,5.11,3.27
0.61,Very Good,I,VVS2,62.0,54.4,1773,5.47,5.51,3.4
0.51,Very Good,F,VS2,58.6,58.0,1774,5.22,5.29,3.08
0.7,Very Good,I,SI2,63.4,59.0,1775,5.66,5.57,3.56
0.53,Very Good,E,VS1,63.0,56.0,1776,5.13,5.16,3.24
0.6,Very Good,D,SI1,62.0,55.0,1777,5.36,5.44,3.35
0.6,Very Good,D,SI1,60.3,58.0,1777,5.44,5.51,3.3
0.55,Very Good,F,VS2,61.6,56.1,1777,5.29,5.31,3.27
0.55,Very Good,F,VS2,62.1,55.4,1777,5.25,5.27,3.26
0.56,Very Good,D,SI1,63.1,57.0,1777,5.22,5.19,3.29
0.46,Very Good,D,VVS1,62.2,56.0,1778,4.94,4.97,3.08
0.54,Very Good,F,VS1,59.9,57.0,1778,5.35,5.3,3.19
0.51,Very Good,E,VS1,61.6,59.0,1778,5.1,5.12,3.15
0.5,Very Good,F,VVS2,60.4,61.0,1778,5.12,5.14,3.1
0.52,Very Good,F,VS1,61.7,56.0,1778,5.14,5.17,3.18
0.47,Very Good,G,VVS1,60.6,55.0,1780,5.05,5.09,3.07
0.51,Very Good,E,VS2,63.3,56.0,1781,5.12,5.08,3.23
0.51,Very Good,F,VS2,60.5,63.0,1781,5.17,5.11,3.11
0.5,Very Good,G,VVS2,61.6,58.0,1784,5.07,5.09,3.13
0.59,Very Good,F,VS2,61.6,56.0,1784,5.39,5.41,3.33
0.57,Very Good,E,VS2,61.0,57.0,1785,5.33,5.35,3.26
0.56,Very Good,E,SI1,58.5,59.0,1785,5.42,5.45,3.18
0.58,Very Good,D,SI1,60.2,58.0,1785,5.37,5.46,3.26
0.55,Very Good,E,VS2,61.4,57.0,1786,5.27,5.29,3.24
0.55,Very Good,G,VS1,62.0,57.0,1786,5.25,5.3,3.27
0.55,Very Good,E,VS2,61.5,56.0,1786,5.25,5.28,3.24
0.54,Very Good,D,VS2,63.2,55.0,1786,5.21,5.17,3.28
0.51,Very Good,D,VS2,60.5,60.0,1787,5.16,5.19,3.13
0.51,Very Good,D,VS2,61.1,59.0,1787,5.12,5.16,3.14
0.3,Very Good,G,VS2,62.2,60.0,526,4.24,4.25,2.64
0.3,Very Good,E,SI1,60.6,56.0,526,4.35,4.37,2.64
0.3,Very Good,E,SI1,62.9,56.0,526,4.25,4.3,2.69
0.3,Very Good,E,SI1,62.9,56.0,526,4.24,4.31,2.69
0.3,Very Good,E,SI1,62.7,60.0,526,4.24,4.28,2.67
0.3,Very Good,I,VVS2,60.1,63.0,526,4.28,4.31,2.58
0.3,Very Good,E,SI1,62.9,57.0,526,4.25,4.3,2.69
0.4,Very Good,J,SI1,61.4,58.0,526,4.76,4.79,2.93
0.3,Very Good,E,SI1,62.1,60.0,526,4.27,4.29,2.66
0.3,Very Good,G,VS2,60.8,61.0,526,4.31,4.34,2.63
0.3,Very Good,E,SI1,61.9,58.0,526,4.27,4.33,2.66
0.3,Very Good,G,VS2,63.0,55.0,526,4.29,4.31,2.71
0.7,Very Good,J,SI2,61.7,59.0,1788,5.64,5.67,3.49
0.72,Very Good,J,SI2,60.1,58.0,1788,5.79,5.82,3.49
0.59,Very Good,E,VS2,62.3,55.0,1789,5.39,5.43,3.37
0.58,Very Good,I,VVS1,63.0,57.0,1790,5.31,5.35,3.36
0.7,Very Good,G,SI2,58.2,63.0,1790,5.82,5.79,3.38
0.5,Very Good,G,VVS2,63.0,58.0,1791,4.98,5.02,3.15
0.7,Very Good,F,SI2,63.2,59.0,1792,5.66,5.61,3.56
0.51,Very Good,D,VS2,63.1,58.0,1793,5.13,5.08,3.22
0.51,Very Good,D,VS2,63.5,56.0,1793,5.1,5.07,3.23
0.51,Very Good,D,VS2,63.5,56.0,1793,5.1,5.04,3.22
0.52,Very Good,G,VVS2,62.0,57.0,1794,5.15,5.19,3.2
0.47,Very Good,D,VS1,60.0,59.0,1795,5.07,5.09,3.06
0.7,Very Good,I,SI2,62.4,58.0,1795,5.64,5.68,3.53
0.7,Very Good,I,SI2,59.5,58.0,1795,5.73,5.79,3.43
0.55,Very Good,D,VS2,62.2,60.0,1796,5.2,5.25,3.25
0.72,Very Good,H,SI2,63.5,55.0,1799,5.66,5.62,3.58
0.5,Very Good,H,IF,61.0,60.0,1799,5.08,5.12,3.11
0.55,Very Good,D,VS2,62.8,57.0,1799,5.24,5.27,3.3
0.51,Very Good,G,VVS1,62.9,57.0,1800,5.08,5.12,3.21
0.65,Very Good,I,VVS1,61.8,56.0,1801,5.53,5.57,3.43
0.5,Very Good,E,VS1,60.9,58.0,1801,5.07,5.11,3.1
0.7,Very Good,I,SI2,63.5,56.0,1801,5.63,5.59,3.56
0.5,Very Good,D,VS1,62.3,60.0,1804,5.07,5.1,3.17
0.61,Very Good,F,VS2,62.6,60.0,1805,5.34,5.39,3.36
0.71,Very Good,J,SI2,60.7,61.0,1805,5.75,5.81,3.51
0.52,Very Good,E,VS1,62.3,59.0,1806,5.14,5.17,3.21
0.5,Very Good,E,VS1,59.0,60.0,1806,5.19,5.22,3.07
0.5,Very Good,E,VS1,60.0,60.0,1806,5.13,5.2,3.1
0.5,Very Good,G,VVS2,63.4,57.0,1806,5.1,5.06,3.22
0.7,Very Good,D,SI2,63.1,58.0,1806,5.63,5.57,3.53
0.57,Very Good,E,VS2,62.1,59.0,1807,5.29,5.27,3.28
0.7,Very Good,H,SI2,63.8,59.0,1807,5.6,5.63,3.58
0.77,Very Good,J,SI1,62.3,58.0,1807,5.86,5.89,3.66
0.79,Very Good,G,SI2,63.4,60.0,1809,5.83,5.77,3.68
0.51,Very Good,F,VS1,59.9,63.0,1812,5.22,5.16,3.11
0.59,Very Good,F,VS2,60.1,57.0,1813,5.44,5.48,3.28
0.54,Very Good,F,VS1,61.0,58.0,1813,5.24,5.25,3.2
0.5,Very Good,G,VVS2,61.4,57.0,1813,5.1,5.16,3.15
0.7,Very Good,G,SI2,63.3,57.0,1814,5.61,5.51,3.52
0.72,Very Good,I,SI2,63.2,62.0,1814,5.71,5.67,3.59
0.72,Very Good,J,VS2,63.2,60.0,1814,5.77,5.7,3.63
0.65,Very Good,F,SI1,60.0,63.0,1814,5.62,5.54,3.35
0.52,Very Good,G,VS1,63.3,55.0,1815,5.12,5.09,3.23
0.62,Very Good,G,VS2,63.2,55.0,1815,5.42,5.4,3.42
0.3,Very Good,I,VVS2,61.9,61.0,526,4.28,4.32,2.66
0.3,Very Good,H,VS1,60.4,61.0,526,4.27,4.31,2.59
0.35,Very Good,I,VS2,62.6,54.0,527,4.5,4.53,2.82
0.33,Very Good,J,IF,60.9,54.0,529,4.47,4.53,2.74
0.23,Very Good,F,VVS2,59.6,57.0,530,3.98,4.0,2.38
0.23,Very Good,F,VVS2,59.3,57.0,530,4.01,4.05,2.39
0.23,Very Good,F,VVS2,60.3,58.0,530,3.99,4.03,2.42
0.23,Very Good,F,VVS2,61.2,58.0,530,3.96,3.98,2.43
0.23,Very Good,F,VVS2,59.7,58.0,530,4.02,4.06,2.41
0.23,Very Good,F,VVS2,62.0,58.0,530,3.89,3.92,2.42
0.59,Very Good,D,SI1,62.3,54.0,1816,5.38,5.41,3.36
0.57,Very Good,G,VS1,61.0,55.0,1817,5.36,5.43,3.28
0.7,Very Good,J,SI1,60.2,61.0,1817,5.69,5.73,3.44
0.54,Very Good,D,VS2,61.7,55.0,1817,5.21,5.26,3.23
0.62,Very Good,I,VS1,61.8,55.0,1818,5.5,5.53,3.41
0.56,Very Good,G,VS1,60.5,59.0,1819,5.26,5.31,3.2
0.56,Very Good,E,VS2,61.8,56.0,1819,5.28,5.31,3.27
0.56,Very Good,E,VS2,61.9,55.0,1819,5.25,5.31,3.27
0.56,Very Good,E,VS2,62.1,57.0,1819,5.27,5.3,3.28
0.56,Very Good,E,VS2,61.4,61.0,1819,5.28,5.31,3.25
0.5,Very Good,D,VS2,63.3,57.0,1819,5.08,5.06,3.21
0.53,Very Good,F,VS1,61.5,59.0,1821,5.19,5.22,3.2
0.68,Very Good,E,SI2,63.1,54.5,1821,5.61,5.64,3.55
0.71,Very Good,J,VS2,62.8,61.0,1821,5.63,5.71,3.56
0.52,Very Good,E,VS1,63.3,58.0,1822,5.07,5.11,3.22
0.52,Very Good,E,VS1,62.6,56.0,1822,5.11,5.14,3.21
0.52,Very Good,D,VS2,60.6,56.0,1822,5.22,5.25,3.17
0.53,Very Good,D,VS2,63.4,55.0,1825,5.23,5.11,3.28
0.57,Very Good,E,VS2,59.5,56.0,1826,5.45,5.47,3.25
0.53,Very Good,G,VVS2,62.2,54.0,1827,5.19,5.23,3.23
0.65,Very Good,I,VVS2,61.3,59.3,1828,5.52,5.59,3.4
0.65,Very Good,G,SI1,62.0,58.0,1828,5.5,5.58,3.43
0.61,Very Good,D,SI1,58.5,58.0,1828,5.54,5.64,3.27
0.79,Very Good,J,SI1,58.8,62.0,1828,6.01,6.03,3.54
0.52,Very Good,D,VS2,63.4,56.0,1828,5.16,5.09,3.25
0.52,Very Good,D,VS2,63.5,57.0,1828,5.13,5.08,3.24
0.52,Very Good,D,VS1,62.5,57.0,1829,5.11,5.16,3.21
0.61,Very Good,E,SI1,62.1,55.0,1829,5.43,5.46,3.38
0.53,Very Good,E,VS1,61.9,59.0,1830,5.16,5.21,3.21
0.7,Very Good,H,SI1,62.6,57.0,1830,5.64,5.7,3.55
0.55,Very Good,E,VS2,61.0,59.0,1831,5.31,5.34,2.25
0.62,Very Good,F,VS2,59.5,63.0,1832,5.54,5.49,3.28
0.52,Very Good,G,VVS2,59.9,56.0,1833,5.22,5.27,3.14
0.52,Very Good,G,VVS2,63.2,57.0,1833,5.08,5.11,3.22
0.7,Very Good,J,SI1,58.4,62.0,1836,5.85,5.87,3.42
0.6,Very Good,E,SI1,63.2,56.0,1836,5.38,5.32,3.38
0.55,Very Good,G,VVS1,60.8,58.0,1838,5.25,5.3,3.21
0.46,Very Good,F,VVS1,62.3,56.0,1838,4.94,4.98,3.09
0.59,Very Good,E,VS2,59.9,56.0,1838,5.46,5.49,3.28
0.51,Very Good,D,VS1,63.1,58.0,1838,5.05,5.1,3.2
0.5,Very Good,G,VVS2,60.9,61.0,1838,5.11,5.13,3.12
0.5,Very Good,G,VVS2,62.9,57.0,1838,5.04,5.11,3.19
0.5,Very Good,G,VVS2,62.8,57.0,1838,4.99,5.04,3.15
0.5,Very Good,G,VVS2,60.7,57.0,1838,5.1,5.14,3.11
0.5,Very Good,H,VVS1,63.5,58.0,1838,5.03,4.98,3.18
0.51,Very Good,E,VS1,61.1,59.0,1839,5.14,5.2,3.16
0.52,Very Good,E,VS1,59.8,61.0,1840,5.19,5.22,3.11
0.59,Very Good,H,VVS2,62.3,55.0,1840,5.42,5.33,3.35
0.71,Very Good,I,VS2,63.4,56.0,1840,5.65,5.61,3.57
0.66,Very Good,H,VS2,60.9,57.0,1841,5.63,5.65,3.43
0.51,Very Good,E,VS1,59.6,56.0,1841,5.19,5.24,3.11
0.71,Very Good,J,SI1,62.8,57.0,1841,5.64,5.67,3.55
0.6,Very Good,D,SI1,60.0,56.0,1841,5.46,5.51,3.29
0.51,Very Good,G,VVS2,63.5,55.0,1842,5.09,5.05,3.22
0.51,Very Good,G,VVS2,63.5,56.0,1842,5.11,5.07,3.23
0.5,Very Good,G,VVS1,61.5,56.0,1843,5.11,5.14,3.15
0.5,Very Good,G,VVS1,60.9,57.0,1843,5.1,5.15,3.12
0.77,Very Good,J,VS2,62.1,62.0,1843,5.82,5.87,3.63
0.53,Very Good,E,VS1,61.7,59.0,1844,5.18,5.2,3.2
0.3,Very Good,I,SI1,61.9,61.0,394,4.27,4.29,2.65
0.3,Very Good,J,VS1,61.9,56.0,394,4.28,4.32,2.66
0.3,Very Good,I,SI1,61.6,59.0,394,4.29,4.34,2.66
0.3,Very Good,J,VS1,62.4,58.0,394,4.26,4.3,2.67
0.3,Very Good,F,SI2,62.6,61.0,394,4.2,4.24,2.64
0.3,Very Good,J,VS1,63.0,59.0,394,4.24,4.27,2.68
0.3,Very Good,I,SI1,62.2,57.0,394,4.25,4.27,2.65
0.3,Very Good,I,SI1,61.4,58.0,394,4.3,4.33,2.65
0.3,Very Good,I,SI1,60.5,62.0,394,4.33,4.37,2.63
0.3,Very Good,J,VS1,61.2,61.0,394,4.3,4.33,2.64
0.26,Very Good,G,VS2,62.4,57.0,397,4.09,4.12,2.56
0.24,Very Good,I,VS1,61.8,56.0,397,3.98,4.01,2.46
0.23,Very Good,F,VVS2,61.9,59.0,530,3.94,3.97,2.45
0.23,Very Good,F,VVS2,61.5,58.0,530,3.9,3.94,2.41
0.23,Very Good,F,VVS2,60.0,57.0,530,4.0,4.04,2.41
0.23,Very Good,E,VVS2,59.4,59.0,530,4.03,4.08,2.41
0.23,Very Good,E,VVS2,61.5,59.0,530,3.95,3.98,2.44
0.23,Very Good,E,VVS2,62.4,59.0,530,3.89,3.93,2.44
0.23,Very Good,E,VVS2,61.2,58.0,530,3.93,3.98,2.42
0.23,Very Good,E,VVS2,60.9,59.0,530,3.96,3.99,2.42
0.23,Very Good,E,VVS2,60.0,56.0,530,4.03,4.07,2.43
0.23,Very Good,E,VVS2,62.4,59.0,530,3.91,3.94,2.45
0.23,Very Good,D,VVS2,61.0,59.0,530,3.95,3.98,2.42
0.23,Very Good,D,VVS2,62.2,58.0,530,3.94,3.97,2.46
0.23,Very Good,D,VVS2,61.3,59.0,530,3.91,3.99,2.42
0.23,Very Good,D,VVS2,62.5,58.0,530,3.92,3.95,2.46
0.23,Very Good,D,VVS2,61.3,58.0,530,3.93,3.97,2.42
0.23,Very Good,D,VVS2,62.6,58.0,530,3.89,3.94,2.45
0.23,Very Good,D,VVS2,61.9,58.0,530,3.91,3.94,2.43
0.23,Very Good,D,VVS2,62.0,58.0,530,3.94,3.96,2.45
